,Unnamed: 0,title,price,availability,price_category
4244,4244,Choosing Our Religion: The Spiritual Lives of America's Nones,34.74,In stock,Standard
4245,4245,"Data, A Love Story: How I Gamed Online Dating to Meet My Match",34.41,In stock,Standard
4246,4246,The Glass Castle,46.47,In stock,Standard
4247,4247,The Zombie Room,51.96,In stock,Premium
4248,4248,13 Hours: The Inside Account of What Really Happened In Benghazi,45.14,In stock,Standard
4249,4249,"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin",26.66,In stock,Standard
4250,4250,"Ms. Marvel, Vol. 1: No Normal (Ms. Marvel (2014-2015) #1)",34.56,In stock,Standard
4251,4251,The Course of Love,44.92,In stock,Standard
4252,4252,Lowriders to the Center of the Earth (Lowriders in Space #2),51.48,In stock,Premium
4253,4253,Morning Star (Red Rising #3),49.47,In stock,Standard
4254,4254,The Demonists (Demonist #1),18.13,In stock,Budget
4255,4255,Harry Potter and the Deathly Hallows (Harry Potter #7),36.05,In stock,Standard
4256,4256,Can You Keep a Secret? (Fear Street Relaunch #4),51.51,In stock,Premium
4257,4257,"Eaternity: More than 150 Deliciously Easy Vegan Recipes for a Long, Healthy, Satisfied, Joyful Life",46.02,In stock,Standard
4258,4258,The Perks of Being a Wallflower,38.13,In stock,Standard
4259,4259,Between Shades of Gray,23.43,In stock,Standard
4260,4260,Finding God in the Ruins: How God Redeems Pain,17.49,In stock,Budget
4261,4261,Life After Life,31.04,In stock,Standard
4262,4262,In the Woods (Dublin Murder Squad #1),23.59,In stock,Standard
4263,4263,Tell Me Three Things,25.85,In stock,Standard
4264,4264,Lust & Wonder,23.21,In stock,Standard
4265,4265,Changing the Game (Play by Play #2),59.04,In stock,Premium
4266,4266,Playing from the Heart,45.14,In stock,Standard
4267,4267,Harry Potter and the Sorcerer's Stone (Harry Potter #1),43.7,In stock,Standard
4268,4268,The Course of Love,16.26,In stock,Budget
4269,4269,"Orchestra of Exiles: The Story of Bronislaw Huberman, the Israel Philharmonic, and the One Thousand Jews He Saved from Nazi Horrors",10.02,In stock,Budget
4270,4270,Outliers: The Story of Success,31.95,In stock,Standard
4271,4271,The Unlikely Pilgrimage of Harold Fry (Harold Fry #1),52.87,In stock,Premium
4272,4272,Holidays on Ice,19.21,In stock,Budget
4273,4273,The Guernsey Literary and Potato Peel Pie Society,23.43,In stock,Standard
4274,4274,On the Road (Duluoz Legend),51.32,In stock,Premium
4275,4275,Leave This Song Behind: Teen Poetry at Its Best,13.38,In stock,Budget
4276,4276,The Firm,18.32,In stock,Budget
4277,4277,Howl and Other Poems,49.32,In stock,Standard
4278,4278,The Makings of a Fatherless Child,51.48,In stock,Premium
4279,4279,Angels & Demons (Robert Langdon #1),19.19,In stock,Budget
4280,4280,The Age of Genius: The Seventeenth Century and the Birth of the Modern Mind,56.13,In stock,Premium
4281,4281,The Girl with All the Gifts,13.2,In stock,Budget
4282,4282,Rising Strong,43.28,In stock,Standard
4283,4283,The Fault in Our Stars,32.36,In stock,Standard
4284,4284,Dirty (Dive Bar #1),15.08,In stock,Budget
4285,4285,Walt Disney's Alice in Wonderland,48.49,In stock,Standard
4286,4286,Born for This: How to Find the Work You Were Meant to Do,21.15,In stock,Standard
4287,4287,Reservations for Two,37.52,In stock,Standard
4288,4288,No One Here Gets Out Alive,38.71,In stock,Standard
4289,4289,Good in Bed (Cannie Shapiro #1),35.79,In stock,Standard
4290,4290,"Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character",10.66,In stock,Budget
4291,4291,A Brush of Wings (Angels Walking #3),12.51,In stock,Budget
4292,4292,The Bad-Ass Librarians of Timbuktu: And Their Race to Save the Worldâs Most Precious Manuscripts,58.08,In stock,Premium
4293,4293,Ways of Seeing,36.29,In stock,Standard
4294,4294,"Trespassing Across America: One Man's Epic, Never-Done-Before (and Sort of Illegal) Hike Across the Heartland",13.66,In stock,Budget
4295,4295,The Marriage of Opposites,37.55,In stock,Standard
4296,4296,Where Lightning Strikes (Bleeding Stars #3),27.35,In stock,Standard
4297,4297,Barefoot Contessa at Home: Everyday Recipes You'll Make Over and Over Again,43.55,In stock,Standard
4298,4298,Forever Rockers (The Rocker #12),29.82,In stock,Standard
4299,4299,"William Shakespeare's Star Wars: Verily, A New Hope (William Shakespeare's Star Wars #4)",17.27,In stock,Budget
4300,4300,The New Guy (and Other Senior Year Distractions),38.95,In stock,Standard
4301,4301,Dirty (Dive Bar #1),55.84,In stock,Premium
4302,4302,Crown of Midnight (Throne of Glass #2),28.81,In stock,Standard
4303,4303,The Hound of the Baskervilles (Sherlock Holmes #5),28.9,In stock,Standard
4304,4304,The 14th Colony (Cotton Malone #11),24.57,In stock,Standard
4305,4305,A Fierce and Subtle Poison,43.3,In stock,Standard
4306,4306,Tipping the Velvet,51.77,In stock,Premium
4307,4307,I Had a Nice Time And Other Lies...: How to find love & sh*t like that,36.58,In stock,Standard
4308,4308,Counting Thyme,10.92,In stock,Budget
4309,4309,Awkward,52.25,In stock,Premium
4310,4310,The Cuckoo's Calling (Cormoran Strike #1),29.85,In stock,Standard
4311,4311,Hide Away (Eve Duncan #20),51.36,In stock,Premium
4312,4312,The First Hostage (J.B. Collins #2),26.8,In stock,Standard
4313,4313,The Songs of the Gods,58.08,In stock,Premium
4314,4314,Cinder (The Lunar Chronicles #1),42.4,In stock,Standard
4315,4315,"It's All Easy: Healthy, Delicious Weeknight Meals in under 30 Minutes",37.4,In stock,Standard
4316,4316,The Bachelor Girl's Guide to Murder (Herringford and Watts Mysteries #1),39.67,In stock,Standard
4317,4317,It,11.38,In stock,Budget
4318,4318,Jane Eyre,57.49,In stock,Premium
4319,4319,Under the Tuscan Sun,34.22,In stock,Standard
4320,4320,Under the Banner of Heaven: A Story of Violent Faith,35.88,In stock,Standard
4321,4321,The Course of Love,33.92,In stock,Standard
4322,4322,The Expatriates,33.23,In stock,Standard
4323,4323,"Giant Days, Vol. 1 (Giant Days #1-4)",28.42,In stock,Standard
4324,4324,Naked,36.52,In stock,Standard
4325,4325,Soft Apocalypse,36.0,In stock,Standard
4326,4326,"A la Mode: 120 Recipes in 60 Pairings: Pies, Tarts, Cakes, Crisps, and More Topped with Ice Cream, Gelato, Frozen Custard, and More",51.34,In stock,Premium
4327,4327,"Wonder Woman: Earth One, Volume One (Wonder Woman: Earth One #1)",43.55,In stock,Standard
4328,4328,In Cold Blood,24.17,In stock,Standard
4329,4329,The Bourne Identity (Jason Bourne #1),14.39,In stock,Budget
4330,4330,I Am Malala: The Girl Who Stood Up for Education and Was Shot by the Taliban,31.22,In stock,Standard
4331,4331,Soft Apocalypse,12.96,In stock,Budget
4332,4332,This One Moment (Pushing Limits #1),53.47,In stock,Premium
4333,4333,Being Mortal: Medicine and What Matters in the End,17.24,In stock,Budget
4334,4334,Amy Meets the Saints and Sages,13.33,In stock,Budget
4335,4335,Most Wanted,39.24,In stock,Standard
4336,4336,It's Never Too Late to Begin Again: Discovering Creativity and Meaning at Midlife and Beyond,56.0,In stock,Premium
4337,4337,Superman Vol. 1: Before Truth (Superman by Gene Luen Yang #1),10.6,In stock,Budget
4338,4338,The God Delusion,49.45,In stock,Standard
4339,4339,The Argonauts,17.44,In stock,Budget
4340,4340,The Song of Achilles,59.45,In stock,Premium
4341,4341,The Flowers Lied,13.33,In stock,Budget
4342,4342,"Naturally Lean: 125 Nourishing Gluten-Free, Plant-Based Recipes--All Under 300 Calories",25.08,In stock,Standard
4343,4343,Princess Between Worlds (Wide-Awake Princess #5),58.11,In stock,Premium
4344,4344,Where Lightning Strikes (Bleeding Stars #3),27.35,In stock,Standard
4345,4345,The Shack,31.95,In stock,Standard
4346,4346,Thomas Jefferson and the Tripoli Pirates: The Forgotten War That Changed American History,36.89,In stock,Standard
4347,4347,Emma,43.38,In stock,Standard
4348,4348,The Girl Who Played with Fire (Millennium Trilogy #2),41.81,In stock,Standard
4349,4349,History of Beauty,10.29,In stock,Budget
4350,4350,H is for Hawk,56.07,In stock,Premium
4351,4351,The Zombie Room,14.76,In stock,Budget
4352,4352,"Fables, Vol. 1: Legends in Exile (Fables #1)",44.14,In stock,Standard
4353,4353,Balloon Animals,49.45,In stock,Standard
4354,4354,The Day the Crayons Came Home (Crayons),52.53,In stock,Premium
4355,4355,Alight (The Generations Trilogy #2),40.83,In stock,Standard
4356,4356,The Mirror & the Maze (The Wrath and the Dawn #1.5),57.42,In stock,Premium
4357,4357,Stars Above (The Lunar Chronicles #4.5),15.48,In stock,Budget
4358,4358,Roller Girl,29.0,In stock,Standard
4359,4359,The Flowers Lied,25.08,In stock,Standard
4360,4360,The Dovekeepers,58.14,In stock,Premium
4361,4361,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,43.64,In stock,Standard
4362,4362,Demigods & Magicians: Percy and Annabeth Meet the Kanes (Percy Jackson & Kane Chronicles Crossover #1-3),19.55,In stock,Budget
4363,4363,Drama,41.56,In stock,Standard
4364,4364,Girl in the Blue Coat,12.36,In stock,Budget
4365,4365,Olio,37.59,In stock,Standard
4366,4366,Ways of Seeing,44.91,In stock,Standard
4367,4367,Angels & Demons (Robert Langdon #1),39.01,In stock,Standard
4368,4368,"NaNo What Now? Finding your editing process, revising your NaNoWriMo book and building a writing career through publishing and beyond",46.02,In stock,Standard
4369,4369,Birdsong: A Story in Pictures,23.89,In stock,Standard
4370,4370,"Saga, Volume 3 (Saga (Collected Editions) #3)",31.58,In stock,Standard
4371,4371,Quench Your Own Thirst: Business Lessons Learned Over a Beer or Two,27.18,In stock,Standard
4372,4372,Fighting Fate (Fighting #6),22.85,In stock,Standard
4373,4373,Shadows of the Past (Logan Point #1),15.52,In stock,Budget
4374,4374,Shoe Dog: A Memoir by the Creator of NIKE,46.03,In stock,Standard
4375,4375,Modern Romance,41.06,In stock,Standard
4376,4376,When You Are Engulfed in Flames,26.33,In stock,Standard
4377,4377,Out of Print: City Lights Spotlight No. 14,36.55,In stock,Standard
4378,4378,"Love, Lies and Spies",53.68,In stock,Premium
4379,4379,"Hush, Hush (Hush, Hush #1)",17.28,In stock,Budget
4380,4380,"Naruto (3-in-1 Edition), Vol. 14: Includes Vols. 40, 41 & 42 (Naruto: Omnibus #14)",15.77,In stock,Budget
4381,4381,The Shack,12.34,In stock,Budget
4382,4382,The Rise and Fall of the Third Reich: A History of Nazi Germany,43.61,In stock,Standard
4383,4383,Morning Star (Red Rising #3),11.64,In stock,Budget
4384,4384,Algorithms to Live By: The Computer Science of Human Decisions,12.23,In stock,Budget
4385,4385,Harry Potter and the Half-Blood Prince (Harry Potter #6),11.33,In stock,Budget
4386,4386,Night Shift (Night Shift #1-20),15.52,In stock,Budget
4387,4387,Eureka Trivia 6.0,32.01,In stock,Standard
4388,4388,Life of Pi,27.41,In stock,Standard
4389,4389,Foundation (Foundation (Publication Order) #1),23.05,In stock,Standard
4390,4390,Suddenly in Love (Lake Haven #1),15.48,In stock,Budget
4391,4391,More Than Music (Chasing the Dream #1),56.54,In stock,Premium
4392,4392,"Girl, Interrupted",40.2,In stock,Standard
4393,4393,Daredevils,49.67,In stock,Standard
4394,4394,Bridget Jones's Diary (Bridget Jones #1),28.34,In stock,Standard
4395,4395,Seven Brief Lessons on Physics,10.64,In stock,Budget
4396,4396,The Girl Who Kicked the Hornet's Nest (Millennium Trilogy #3),24.72,In stock,Standard
4397,4397,On the Road (Duluoz Legend),28.8,In stock,Standard
4398,4398,Someone Like You (The Harrisons #2),12.34,In stock,Budget
4399,4399,Morning Star (Red Rising #3),42.4,In stock,Standard
4400,4400,Life of Pi,10.27,In stock,Budget
4401,4401,The Hound of the Baskervilles (Sherlock Holmes #5),49.98,In stock,Standard
4402,4402,32 Yolks,20.55,In stock,Standard
4403,4403,A People's History of the United States,49.67,In stock,Standard
4404,4404,Ash,32.74,In stock,Standard
4405,4405,Playing with Fire,27.43,In stock,Standard
4406,4406,I Will Find You,37.34,In stock,Standard
4407,4407,Harry Potter and the Sorcerer's Stone (Harry Potter #1),11.84,In stock,Budget
4408,4408,"In a Dark, Dark Wood",15.97,In stock,Budget
4409,4409,Close to You,14.39,In stock,Budget
4410,4410,Playing with Fire,59.92,In stock,Premium
4411,4411,"A Murder Over a Girl: Justice, Gender, Junior High",18.32,In stock,Budget
4412,4412,Join,35.61,In stock,Standard
4413,4413,"Rich Dad, Poor Dad",30.6,In stock,Standard
4414,4414,Lady Midnight (The Dark Artifices #1),19.43,In stock,Budget
4415,4415,The Guernsey Literary and Potato Peel Pie Society,31.45,In stock,Standard
4416,4416,"Bitch Planet, Vol. 1: Extraordinary Machine (Bitch Planet (Collected Editions))",19.19,In stock,Budget
4417,4417,The False Prince (The Ascendance Trilogy #1),15.52,In stock,Budget
4418,4418,Snatched: How A Drug Queen Went Undercover for the DEA and Was Kidnapped By Colombian Guerillas,10.29,In stock,Budget
4419,4419,Life of Pi,12.34,In stock,Budget
4420,4420,Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back,51.75,In stock,Premium
4421,4421,A Spy's Devotion (The Regency Spies of London #1),47.09,In stock,Standard
4422,4422,Peak: Secrets from the New Science of Expertise,28.03,In stock,Standard
4423,4423,The Hook Up (Game On #1),15.36,In stock,Budget
4424,4424,Far From True (Promise Falls Trilogy #2),41.81,In stock,Standard
4425,4425,Shopaholic Ties the Knot (Shopaholic #3),56.8,In stock,Premium
4426,4426,"Avatar: The Last Airbender: Smoke and Shadow, Part 3 (Smoke and Shadow #3)",29.17,In stock,Standard
4427,4427,Lady Renegades (Rebel Belle #3),47.84,In stock,Standard
4428,4428,The Elephant Tree,40.76,In stock,Standard
4429,4429,What Happened on Beale Street (Secrets of the South Mysteries #2),39.61,In stock,Standard
4430,4430,Outlander (Outlander #1),19.21,In stock,Budget
4431,4431,My Mother Was Nuts,32.74,In stock,Standard
4432,4432,The Course of Love,41.67,In stock,Standard
4433,4433,#HigherSelfie: Wake Up Your Life. Free Your Soul. Find Your Tribe.,36.89,In stock,Standard
4434,4434,The Perks of Being a Wallflower,21.94,In stock,Standard
4435,4435,The Children,39.61,In stock,Standard
4436,4436,Tipping Point for Planet Earth: How Close Are We to the Edge?,24.12,In stock,Standard
4437,4437,Black Flags: The Rise of ISIS,34.32,In stock,Standard
4438,4438,8 Keys to Mental Health Through Exercise,54.62,In stock,Premium
4439,4439,Fifty Shades Freed (Fifty Shades #3),21.12,In stock,Standard
4440,4440,You (You #1),38.2,In stock,Standard
4441,4441,"Setting the World on Fire: The Brief, Astonishing Life of St. Catherine of Siena",41.56,In stock,Standard
4442,4442,Nap-a-Roo,43.02,In stock,Standard
4443,4443,Princess Between Worlds (Wide-Awake Princess #5),29.69,In stock,Standard
4444,4444,The Diary of a Young Girl,51.34,In stock,Premium
4445,4445,"Love That Boy: What Two Presidents, Eight Road Trips, and My Son Taught Me About a Parent's Expectations",54.81,In stock,Premium
4446,4446,Sorting the Beef from the Bull: The Science of Food Fraud Forensics,52.65,In stock,Premium
4447,4447,A People's History of the United States,24.7,In stock,Standard
4448,4448,This Is Where It Ends,29.14,In stock,Standard
4449,4449,The Widow,34.2,In stock,Standard
4450,4450,"Girl, Interrupted",44.29,In stock,Standard
4451,4451,The Picture of Dorian Gray,58.33,In stock,Premium
4452,4452,Silence in the Dark (Logan Point #4),19.27,In stock,Budget
4453,4453,Eligible (The Austen Project #4),35.96,In stock,Standard
4454,4454,Seven Brief Lessons on Physics,30.95,In stock,Standard
4455,4455,#GIRLBOSS,11.1,In stock,Budget
4456,4456,Her Backup Boyfriend (The Sorensen Family #1),31.05,In stock,Standard
4457,4457,"Shrunken Treasures: Literary Classics, Short, Sweet, and Silly",20.9,In stock,Standard
4458,4458,Fifty Shades Freed (Fifty Shades #3),36.83,In stock,Standard
4459,4459,You Are What You Love: The Spiritual Power of Habit,23.15,In stock,Standard
4460,4460,The Grownup,55.65,In stock,Premium
4461,4461,Set Me Free,47.82,In stock,Standard
4462,4462,Searching for Meaning in Gailana,53.53,In stock,Premium
4463,4463,"Naturally Lean: 125 Nourishing Gluten-Free, Plant-Based Recipes--All Under 300 Calories",11.84,In stock,Budget
4464,4464,The Joy of Cooking,51.74,In stock,Premium
4465,4465,Settling the Score (The Summer Games #1),29.45,In stock,Standard
4466,4466,Shtum,11.83,In stock,Budget
4467,4467,"1,000 Places to See Before You Die",26.08,In stock,Standard
4468,4468,Bridget Jones's Diary (Bridget Jones #1),28.99,In stock,Standard
4469,4469,Glory over Everything: Beyond The Kitchen House,14.1,In stock,Budget
4470,4470,A Flight of Arrows (The Pathfinders #2),45.22,In stock,Standard
4471,4471,Off the Hook (Fishing for Trouble #1),20.12,In stock,Standard
4472,4472,For the Love: Fighting for Grace in a World of Impossible Standards,25.37,In stock,Standard
4473,4473,The Hook Up (Game On #1),47.09,In stock,Standard
4474,4474,Meternity,56.37,In stock,Premium
4475,4475,Anonymous,12.61,In stock,Budget
4476,4476,"Rhythm, Chord & Malykhin",20.3,In stock,Standard
4477,4477,Outliers: The Story of Success,10.62,In stock,Budget
4478,4478,Lady Renegades (Rebel Belle #3),24.17,In stock,Standard
4479,4479,Drive: The Surprising Truth About What Motivates Us,41.25,In stock,Standard
4480,4480,"Thinking, Fast and Slow",44.88,In stock,Standard
4481,4481,The Testament of Mary,48.41,In stock,Standard
4482,4482,Luckiest Girl Alive,16.89,In stock,Budget
4483,4483,The Art of Not Breathing,16.16,In stock,Budget
4484,4484,The Stranger,28.13,In stock,Standard
4485,4485,The Geography of Bliss: One Grump's Search for the Happiest Places in the World,44.84,In stock,Standard
4486,4486,Alice in Wonderland (Alice's Adventures in Wonderland #1),20.3,In stock,Standard
4487,4487,Harry Potter and the Sorcerer's Stone (Harry Potter #1),16.33,In stock,Budget
4488,4488,Give It Back,24.73,In stock,Standard
4489,4489,The Haters,19.07,In stock,Budget
4490,4490,Barefoot Contessa Back to Basics,25.02,In stock,Standard
4491,4491,Tell the Wolves I'm Home,48.39,In stock,Standard
4492,4492,Chasing Heaven: What Dying Taught Me About Living,56.76,In stock,Premium
4493,4493,Lady Midnight (The Dark Artifices #1),25.98,In stock,Standard
4494,4494,The Invention of Wings,22.13,In stock,Standard
4495,4495,Between Shades of Gray,59.95,In stock,Premium
4496,4496,Paper and Fire (The Great Library #2),30.0,In stock,Standard
4497,4497,Bounty (Colorado Mountain #7),29.82,In stock,Standard
4498,4498,Night Sky with Exit Wounds,35.07,In stock,Standard
4499,4499,"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin",14.57,In stock,Budget
4500,4500,"Saga, Volume 3 (Saga (Collected Editions) #3)",23.21,In stock,Standard
4501,4501,The Demonists (Demonist #1),13.12,In stock,Budget
4502,4502,The Wedding Dress,37.59,In stock,Standard
4503,4503,"Saga, Volume 2 (Saga (Collected Editions) #2)",11.64,In stock,Budget
4504,4504,Off Sides (Off #1),26.09,In stock,Standard
4505,4505,Settling the Score (The Summer Games #1),21.57,In stock,Standard
4506,4506,The Little Paris Bookshop,57.84,In stock,Premium
4507,4507,"Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More",26.41,In stock,Standard
4508,4508,No Dream Is Too High: Life Lessons From a Man Who Walked on the Moon,16.73,In stock,Budget
4509,4509,The Elephant Tree,37.32,In stock,Standard
4510,4510,Please Kill Me: The Uncensored Oral History of Punk,29.04,In stock,Standard
4511,4511,Why Not Me?,39.72,In stock,Standard
4512,4512,Memoirs of a Geisha,49.51,In stock,Standard
4513,4513,Paper and Fire (The Great Library #2),56.68,In stock,Premium
4514,4514,Vampire Girl (Vampire Girl #1),42.72,In stock,Standard
4515,4515,The Cookies & Cups Cookbook: 125+ sweet & savory recipes reminding you to Always Eat Dessert First,55.53,In stock,Premium
4516,4516,Mockingjay (The Hunger Games #3),24.55,In stock,Standard
4517,4517,The Time Keeper,20.59,In stock,Standard
4518,4518,My Mrs. Brown,44.73,In stock,Standard
4519,4519,Aristotle and Dante Discover the Secrets of the Universe (Aristotle and Dante Discover the Secrets of the Universe #1),23.15,In stock,Standard
4520,4520,The Secret of Dreadwillow Carse,57.31,In stock,Premium
4521,4521,Hide Away (Eve Duncan #20),28.77,In stock,Standard
4522,4522,The Widow,45.05,In stock,Standard
4523,4523,Meternity,19.55,In stock,Budget
4524,4524,"The Mindfulness and Acceptance Workbook for Anxiety: A Guide to Breaking Free from Anxiety, Phobias, and Worry Using Acceptance and Commitment Therapy",32.24,In stock,Standard
4525,4525,The Silent Wife,39.39,In stock,Standard
4526,4526,"Life, the Universe and Everything (Hitchhiker's Guide to the Galaxy #3)",19.69,In stock,Budget
4527,4527,A Time of Torment (Charlie Parker #14),54.07,In stock,Premium
4528,4528,Fighting Fate (Fighting #6),55.5,In stock,Premium
4529,4529,I Am Malala: The Girl Who Stood Up for Education and Was Shot by the Taliban,59.95,In stock,Premium
4530,4530,Buying In: The Secret Dialogue Between What We Buy and Who We Are,22.08,In stock,Standard
4531,4531,The Help Yourself Cookbook for Kids: 60 Easy Plant-Based Recipes Kids Can Make to Stay Healthy and Save the Earth,23.89,In stock,Standard
4532,4532,Poisonous (Max Revere Novels #3),48.78,In stock,Standard
4533,4533,Sorting the Beef from the Bull: The Science of Food Fraud Forensics,37.55,In stock,Standard
4534,4534,Blood Defense (Samantha Brinkman #1),39.07,In stock,Standard
4535,4535,We Are All Completely Beside Ourselves,30.57,In stock,Standard
4536,4536,"Ms. Marvel, Vol. 1: No Normal (Ms. Marvel (2014-2015) #1)",40.17,In stock,Standard
4537,4537,The 5th Wave (The 5th Wave #1),44.34,In stock,Standard
4538,4538,1491: New Revelations of the Americas Before Columbus,48.64,In stock,Standard
4539,4539,Clockwork Angel (The Infernal Devices #1),21.59,In stock,Standard
4540,4540,That Darkness (Gardiner and Renner #1),38.28,In stock,Standard
4541,4541,The Book of Basketball: The NBA According to The Sports Guy,54.62,In stock,Premium
4542,4542,My Kitchen Year: 136 Recipes That Saved My Life,56.59,In stock,Premium
4543,4543,Seven Brief Lessons on Physics,49.53,In stock,Standard
4544,4544,Out of Print: City Lights Spotlight No. 14,11.68,In stock,Budget
4545,4545,"Love, Lies and Spies",43.02,In stock,Standard
4546,4546,Choosing Our Religion: The Spiritual Lives of America's Nones,28.48,In stock,Standard
4547,4547,Anonymous,27.88,In stock,Standard
4548,4548,The Collected Poems of W.B. Yeats (The Collected Works of W.B. Yeats #1),39.36,In stock,Standard
4549,4549,Night Shift (Night Shift #1-20),37.46,In stock,Standard
4550,4550,Princess Between Worlds (Wide-Awake Princess #5),47.61,In stock,Standard
4551,4551,Abstract City,16.88,In stock,Budget
4552,4552,Walk the Edge (Thunder Road #2),23.9,In stock,Standard
4553,4553,Lady Renegades (Rebel Belle #3),29.82,In stock,Standard
4554,4554,Dirty (Dive Bar #1),47.27,In stock,Standard
4555,4555,Agnostic: A Spirited Manifesto,35.67,In stock,Standard
4556,4556,"David and Goliath: Underdogs, Misfits, and the Art of Battling Giants",22.06,In stock,Standard
4557,4557,"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin",52.33,In stock,Premium
4558,4558,Nightstruck: A Novel,29.04,In stock,Standard
4559,4559,Brain on Fire: My Month of Madness,16.73,In stock,Budget
4560,4560,The Hunger Games (The Hunger Games #1),54.89,In stock,Premium
4561,4561,Behind Closed Doors,37.32,In stock,Standard
4562,4562,Agnostic: A Spirited Manifesto,56.48,In stock,Premium
4563,4563,The Book of Mormon,59.45,In stock,Premium
4564,4564,The Thing About Jellyfish,45.51,In stock,Standard
4565,4565,Patience,41.82,In stock,Standard
4566,4566,Bounty (Colorado Mountain #7),37.26,In stock,Standard
4567,4567,The Martian (The Martian #1),10.69,In stock,Budget
4568,4568,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,46.47,In stock,Standard
4569,4569,What's It Like in Space?: Stories from Astronauts Who've Been There,55.99,In stock,Premium
4570,4570,The Silent Twin (Detective Jennifer Knight #3),50.59,In stock,Premium
4571,4571,My Kitchen Year: 136 Recipes That Saved My Life,20.22,In stock,Standard
4572,4572,"Death Note, Vol. 5: Whiteout (Death Note #5)",10.41,In stock,Budget
4573,4573,10-Day Green Smoothie Cleanse: Lose Up to 15 Pounds in 10 Days!,31.3,In stock,Standard
4574,4574,Twenty Love Poems and a Song of Despair,10.02,In stock,Budget
4575,4575,A Gentleman's Position (Society of Gentlemen #3),49.32,In stock,Standard
4576,4576,The Bachelor Girl's Guide to Murder (Herringford and Watts Mysteries #1),10.02,In stock,Budget
4577,4577,Logan Kade (Fallen Crest High #5.5),14.82,In stock,Budget
4578,4578,Reskilling America: Learning to Labor in the Twenty-First Century,16.28,In stock,Budget
4579,4579,The Wedding Dress,43.55,In stock,Standard
4580,4580,"The Midnight Assassin: Panic, Scandal, and the Hunt for America's First Serial Killer",40.83,In stock,Standard
4581,4581,The Lonely City: Adventures in the Art of Being Alone,53.98,In stock,Premium
4582,4582,The Last Painting of Sara de Vos,42.8,In stock,Standard
4583,4583,"We Are Robin, Vol. 1: The Vigilante Business (We Are Robin #1)",48.39,In stock,Standard
4584,4584,Done Rubbed Out (Reightman & Bailey #1),53.9,In stock,Premium
4585,4585,"Fruits Basket, Vol. 5 (Fruits Basket #5)",56.0,In stock,Premium
4586,4586,How Music Works,44.18,In stock,Standard
4587,4587,Suddenly in Love (Lake Haven #1),54.21,In stock,Premium
4588,4588,The White Queen (The Cousins' War #1),36.94,In stock,Standard
4589,4589,Alice in Wonderland (Alice's Adventures in Wonderland #1),39.39,In stock,Standard
4590,4590,8 Keys to Mental Health Through Exercise,31.45,In stock,Standard
4591,4591,Death by Leisure: A Cautionary Tale,37.86,In stock,Standard
4592,4592,Mexican Today: New and Rediscovered Recipes for Contemporary Kitchens,20.96,In stock,Standard
4593,4593,Golden (Heart of Dread #3),15.42,In stock,Budget
4594,4594,Untitled Collection: Sabbath Poems 2014,17.66,In stock,Budget
4595,4595,Career of Evil (Cormoran Strike #3),13.76,In stock,Budget
4596,4596,Cosmos,21.55,In stock,Standard
4597,4597,Why the Right Went Wrong: Conservatism--From Goldwater to the Tea Party and Beyond,42.95,In stock,Standard
4598,4598,"Layered: Baking, Building, and Styling Spectacular Cakes",50.89,In stock,Premium
4599,4599,"Giant Days, Vol. 1 (Giant Days #1-4)",34.56,In stock,Standard
4600,4600,The Tumor,54.43,In stock,Premium
4601,4601,Libertarianism for Beginners,36.89,In stock,Standard
4602,4602,Hollow City (Miss Peregrineâs Peculiar Children #2),43.55,In stock,Standard
4603,4603,"Orchestra of Exiles: The Story of Bronislaw Huberman, the Israel Philharmonic, and the One Thousand Jews He Saved from Nazi Horrors",56.91,In stock,Premium
4604,4604,The Gray Rhino: How to Recognize and Act on the Obvious Dangers We Ignore,48.56,In stock,Standard
4605,4605,Night (The Night Trilogy #1),27.41,In stock,Standard
4606,4606,"Death Note, Vol. 5: Whiteout (Death Note #5)",12.36,In stock,Budget
4607,4607,Poses for Artists Volume 1 - Dynamic and Sitting Poses: An Essential Reference for Figure Drawing and the Human Form,20.47,In stock,Standard
4608,4608,"Fruits Basket, Vol. 5 (Fruits Basket #5)",52.35,In stock,Premium
4609,4609,New Moon (Twilight #2),54.12,In stock,Premium
4610,4610,The Star-Touched Queen,22.14,In stock,Standard
4611,4611,The Rest Is Noise: Listening to the Twentieth Century,26.09,In stock,Standard
4612,4612,Harry Potter and the Chamber of Secrets (Harry Potter #2),30.89,In stock,Standard
4613,4613,"Fruits Basket, Vol. 3 (Fruits Basket #3)",13.03,In stock,Budget
4614,4614,The Omnivore's Dilemma: A Natural History of Four Meals,46.91,In stock,Standard
4615,4615,#GIRLBOSS,50.59,In stock,Premium
4616,4616,The High Mountains of Portugal,11.48,In stock,Budget
4617,4617,Proofs of God: Classical Arguments from Tertullian to Barth,22.13,In stock,Standard
